idx,question,gold,retention,k,ans_unpruned,ans_random,ans_papit,ans_distill,acc_unpruned,acc_random,acc_papit,acc_distill
51,What color is the kids hair?,"[{'answer': 'blonde', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'blonde', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'blonde', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'blonde', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'blonde', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'blonde', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'blonde', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'blonde', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'blonde', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'blonde', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Blonde,Blonde,Blonde,Blonde,1.0,1.0,1.0,1.0
52,Is the man's tie purple?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,No,No,No,No,1.0,1.0,1.0,1.0
52,Is the man's tie purple?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,No,No,No,No,1.0,1.0,1.0,1.0
52,Is the man's tie purple?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,No,No,No,No,1.0,1.0,1.0,1.0
53,Where was the picture taken of the man?,"[{'answer': 'in forest', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'in jungle', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'park', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'forest', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'forest', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'outside', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'forest', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'not sure', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'outside', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'hawaii', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.25,144,Forest,Forest,Forest,Forest,1.0,1.0,1.0,1.0
53,Where was the picture taken of the man?,"[{'answer': 'in forest', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'in jungle', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'park', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'forest', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'forest', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'outside', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'forest', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'not sure', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'outside', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'hawaii', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.5,288,Forest,Forest,Forest,Forest,1.0,1.0,1.0,1.0
53,Where was the picture taken of the man?,"[{'answer': 'in forest', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'in jungle', 'answer_confidence': 'maybe', 'answer_id': 2}
 {'answer': 'park', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'forest', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'forest', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'outside', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'forest', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'not sure', 'answer_confidence': 'maybe', 'answer_id': 8}
 {'answer': 'outside', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'hawaii', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.75,432,Forest,Forest,Forest,Forest,1.0,1.0,1.0,1.0
54,What is the man wearing on his head?,"[{'answer': 'plant life', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'hat', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'hat', 'answer_confidence': 'maybe', 'answer_id': 4}
 {'answer': 'silly hat', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'palm leaves', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'leaf-hat', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'crown', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.25,144,Hat,Hat,Plant,Hat,1.0,1.0,0.0,1.0
54,What is the man wearing on his head?,"[{'answer': 'plant life', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'hat', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'hat', 'answer_confidence': 'maybe', 'answer_id': 4}
 {'answer': 'silly hat', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'palm leaves', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'leaf-hat', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'crown', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.5,288,Hat,Hat,Plant,Hat,1.0,1.0,0.0,1.0
54,What is the man wearing on his head?,"[{'answer': 'plant life', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'hat', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'hat', 'answer_confidence': 'maybe', 'answer_id': 4}
 {'answer': 'silly hat', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'palm leaves', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'leaf-hat', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'crown', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.75,432,Hat,Hat,Grass,Hat,1.0,1.0,0.0,1.0
55,Is this a designer tie?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,No,No,No,No,1.0,1.0,1.0,1.0
55,Is this a designer tie?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,No,No,No,No,1.0,1.0,1.0,1.0
55,Is this a designer tie?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,No,No,No,No,1.0,1.0,1.0,1.0
56,Is this photo color?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,No,No,No,No,1.0,1.0,1.0,1.0
56,Is this photo color?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,No,No,No,No,1.0,1.0,1.0,1.0
56,Is this photo color?,"[{'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'no', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,No,No,No,No,1.0,1.0,1.0,1.0
57,Does the door open inward or outward?,"[{'answer': 'inward', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'outward', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'inward', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'outward', 'answer_confidence': 'maybe', 'answer_id': 4}
 {'answer': 'outward', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'not sure', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'outward', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'out', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'inward', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': 'inward', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.25,144,Inward,Inward,Inward,Inward,1.0,1.0,1.0,1.0
57,Does the door open inward or outward?,"[{'answer': 'inward', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'outward', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'inward', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'outward', 'answer_confidence': 'maybe', 'answer_id': 4}
 {'answer': 'outward', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'not sure', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'outward', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'out', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'inward', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': 'inward', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.5,288,Inward,Inward,Inward,Inward,1.0,1.0,1.0,1.0
57,Does the door open inward or outward?,"[{'answer': 'inward', 'answer_confidence': 'maybe', 'answer_id': 1}
 {'answer': 'outward', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'inward', 'answer_confidence': 'maybe', 'answer_id': 3}
 {'answer': 'outward', 'answer_confidence': 'maybe', 'answer_id': 4}
 {'answer': 'outward', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'not sure', 'answer_confidence': 'maybe', 'answer_id': 6}
 {'answer': 'outward', 'answer_confidence': 'maybe', 'answer_id': 7}
 {'answer': 'out', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'inward', 'answer_confidence': 'maybe', 'answer_id': 9}
 {'answer': 'inward', 'answer_confidence': 'maybe', 'answer_id': 10}]",0.75,432,Inward,Inward,Inward,Inward,1.0,1.0,1.0,1.0
58,Is there a drainage in the pic?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Yes,Yes,Yes,No,1.0,1.0,1.0,0.0
58,Is there a drainage in the pic?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Yes,Yes,Yes,No,1.0,1.0,1.0,0.0
58,Is there a drainage in the pic?,"[{'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'yes', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Yes,Yes,Yes,No,1.0,1.0,1.0,0.0
59,What does the sentence on the top say?,"[{'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Camping,Nothing,Nothing,Nothing,0.0,0.0,0.0,0.0
59,What does the sentence on the top say?,"[{'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Camping,Nothing,Nothing,Nothing,0.0,0.0,0.0,0.0
59,What does the sentence on the top say?,"[{'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'this is camping', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Camping,Nothing,Nothing,Nothing,0.0,0.0,0.0,0.0
60,What kind of vehicle is the RV pulling on the bottom picture?,"[{'answer': 'jeep', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'bus', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'jeep', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'suv', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'suv', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'car', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'jeep', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'jeep', 'answer_confidence': 'no', 'answer_id': 9}
 {'answer': 'jeep', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Trailer,Trailer,Trailer,Trailer,0.0,0.0,0.0,0.0
60,What kind of vehicle is the RV pulling on the bottom picture?,"[{'answer': 'jeep', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'bus', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'jeep', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'suv', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'suv', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'car', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'jeep', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'jeep', 'answer_confidence': 'no', 'answer_id': 9}
 {'answer': 'jeep', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Trailer,Trailer,Trailer,Trailer,0.0,0.0,0.0,0.0
60,What kind of vehicle is the RV pulling on the bottom picture?,"[{'answer': 'jeep', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'bus', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'jeep', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'brown', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'suv', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'suv', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'car', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'jeep', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'jeep', 'answer_confidence': 'no', 'answer_id': 9}
 {'answer': 'jeep', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Trailer,Trailer,Trailer,Trailer,0.0,0.0,0.0,0.0
61,Where is the camping tent?,"[{'answer': 'forest', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'in wood', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'woods', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'woods', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'in woods', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'top picture', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'top picture', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'top picture', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'campground', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'woods', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Left,Left,Left,Left,0.0,0.0,0.0,0.0
61,Where is the camping tent?,"[{'answer': 'forest', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'in wood', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'woods', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'woods', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'in woods', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'top picture', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'top picture', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'top picture', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'campground', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'woods', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Left,Left,Left,Left,0.0,0.0,0.0,0.0
61,Where is the camping tent?,"[{'answer': 'forest', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'in wood', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'woods', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'woods', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'in woods', 'answer_confidence': 'yes', 'answer_id': 5}
 {'answer': 'top picture', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'top picture', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'top picture', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'campground', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'woods', 'answer_confidence': 'yes', 'answer_id': 10}]",0.75,432,Left,Left,Left,Left,0.0,0.0,0.0,0.0
62,What color are the gym shoes?,"[{'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'white and black', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 10}]",0.25,144,Black,Black,Black,Black,0.0,0.0,0.0,0.0
62,What color are the gym shoes?,"[{'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 1}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 2}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 3}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 4}
 {'answer': 'white and black', 'answer_confidence': 'maybe', 'answer_id': 5}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 6}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 7}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 8}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 9}
 {'answer': 'white', 'answer_confidence': 'yes', 'answer_id': 10}]",0.5,288,Black,White,Black,Red,0.0,1.0,0.0,0.0
